,id,text,label,gpt_response,perspective_response,perspective_error,gpt_response_txt,perspective_response_bin
531,2697,@user Yeah do the right thing and vote for the Sweden Democrats Sweden for Swedes not 3rd world rapefugee terrorists! #MakeSwedenGreatAgain,1,1,0.91037446,, True,1
532,2408,@user The bitch is crazy I hate this whore so much irl and in rp,1,1,0.94930863,, True,1
533,1117,This website says it all!No.Carolina you have a serious problem.Illegal Aliens are sexually assaulting you children at an incredible rate.You must DEMAND this be stopped.#DeathPenalty for#ChildRape#DeportThemAllBefore the next victim!,1,1,0.8995074,, True,1
534,632,"@user @user So, when are women going to demand their right to have the honor to sign up for selective services which ALL male citizens are OBLIGATED by law? Not really equal yet, are they? Do illegals sign up? Yeah, I see equal happening all over this place! #MAGA #NoDACA #howdoyoul",0,1,0.88824683,, True,1
535,1952,FUCK @user   UGLY GOD A HOE  FLEXING LIKE YOU GOT IT BITCH I KNOW YO ASS IS BROKE,1,1,0.06768769,, True,0
536,440,Karma is a bitch and will get the asshole who did this,0,1,0.9946414,, True,1
537,592,"When my sister and her boyfriend was arguing my nephew went upstairs & said ""my mama not a bitch or a hoe so you better watch yo mouth"" 😂",0,1,0.9017539,, True,1
538,2683,Rapefugees should be fucking shot.,1,1,0.97691125,, True,1
539,730,"@user @user shut yo whore ass up, bitch",1,1,0.9151476,, True,1
540,1809,@user tweet how you got punked out the other day bitch. now hop out my mentions and keep my name out your mouth hoe.,1,0,0.9638485,, False,1
541,2605,"Ay bitches its time to rock an fuckin roll, if theres any slags out there wanna come 2 me gaff giz a bell ont blower     CUNT",0,1,0.9409057,, True,1
542,407,"@user @user @user @user Good shut it all down let's get this wall built, if was up to me illegals would leave this country by Catapulting not ICE. #DeportByCatapulting #StopOpenBorders #BuildThatWall #MAGA",1,0,0.37578842,,"

False",0
543,1671,Daniela leaves to dr tomorrow for a whole month bitch ima b sad af,0,1,0.91619027,, True,1
544,1222,We don't cuff hoes  if you fuck my bitch thanks cuz you can keep her #FreeJigga man I miss my nigga,1,1,0.010367684,, True,0
545,2571,If they find this pos bring him back only if he gets the death penalty. We don't need this human garbage sitting in our jails. #ItEndsNow #BuildThatWall,1,1,0.93284357,, True,1
546,1059,I am horrified to share #genes with the #humans who put this #law in place. This is a direct result of #CulturalReplacement by #IslamicCaliphate #ForeignInvaders posing as #EconoMigrants and the #EU leaders are complicit. #FightBack #GetThemOut #SendThemBack,1,0,0.8258208,,"

False",1
547,2222,ITS SO DISRESPECT IF YALL FRIENDS CALL YOU BITCH OR HOE . !!!!!!!!,0,1,0.14917581,, True,0
548,2921,500 ex DACA Criminal Gang.Members still at Large.Will they get Amnesty too?@realDonaldTrump@HouseGOP @user risk is just too great!#EndDACA #BuildTheWall #ReturnLawAndOrder#KeepAmericansSafe#EndChainMigration #EVerify#EnforceUSLaws,1,1,0.92103493,, True,1
549,285,#StopTheInvasion! @user Use our Defense Budget NOW 2 Defend America! Don't wait on Mitch & Paul! #FridayFeeIing,0,1,0.8861933,, True,1
550,2791,Karma is a fat bitch!!! #asshole #shoutouttomyex,0,1,0.9480856,, True,1
551,1495,"the way society tells girls if they show off their body that they're a ""slut, whore, hoe, etc."" makes me SO MAD!! LET PEOPLE BE HAPPY!!",0,1,0.9480856,, True,1
552,1337,@user @user @user #NoDaca if they cant pass a budget #ShutItDown,0,0,0.2978178,, False,0
553,2880,"@user In the choir, whores and liars, scumbags in the dirt bitch",1,0,0.9499211,, False,1
554,2107,"Evidently, people on Twitter don't like the use of the term #IllegalAlien or #IllegalAliens and consider it ""hate speech"". It's the legal term.",0,1,0.8289579,, True,1
555,1028,Fuck fuck ffuck shit piss ass faggot fucking fuck bitch cunt suck my dick fucking fuck,1,0,0.9017212,, False,1
556,1141,@user #IllegalAliens are Lawbreakers! #sendthemhome,1,1,0.44567874,, True,0
557,1182,@user SAME SHIT. YOU SKINNY AF BITCH IMA FIGHT YOU HOE DONT MAKE ME LEAK UR NUDES,1,1,0.8049478,, True,1
558,2702,me: be kind to everyone x spread love and positivity x  me after a bitch crosses my path: rot in hell you dumb whore,1,1,0.8935396,, True,1
559,349,How often does this have to happen??. #BuildThatWallCriminal Illegal Alien Accused of Sexually Assaulting Eight-Year-Old Florida Girl,1,1,0.8785311,, True,1
560,2658,This bitch got one time to fuck wit me or my dad n ima let her whore ass know,1,1,0.18182866,, True,0
561,880,@user Cunt fuck bitch u tuck u mom in asss,1,0,0.1875573,, False,0
562,695,"Boy, bye😌 ""@diorwhore Delete his number and put a face mask on bitch it's recovery szn""",0,1,0.36712965,, True,0
563,1686,"@user @user Parts are already being built and Oct 1 is coming, budgets will be made and #BuildthatWall will move at a LOT faster pace. :) #MAGA",0,1,0.49337915,, True,0
564,1574,@user @user @user @user @user Goes further back than McCain. #MAGA #NoDACA #howdoyoulikeusnow,0,1,0.9614659,, True,1
565,2803,"3) ""you okay?"" ""Fuck you you fat bitch."" ""Fuck you too whore""",1,1,0.94907737,, True,1
566,2634,Chain Migration is not sustainable and needs to end NOW. It's time to break the chain! #EndChainMigration,0,1,0.16084461,, True,0
567,1548,"Utilizing the facial comparison technology, a CBP officer determined that the traveler was not a match to the passport and referred her for further examination which confirmed that she was a Ghanaian citizen and an impostor.#BuildTheWall #DeportThemAll",0,1,0.9791876,, True,1
568,1756,This Bitch Need To Go Back To Eating Whoever Dick She Eating Hitting Me Up Tryna Be Friends @user Your Friend Is Wildin Lmaoooo,1,1,0.96771836,, True,1
569,1966,@user @user Agree with your idea to use the Army to build the wall! Do it! #BuildThatWall #BuildTheWall,1,0,0.8799893,,"

False",1
570,1638,im that bitch that will fuck your homies when I find out u aint shit .. like damn I knew I should've hit him instead .. thats not hoe shit,0,1,0.16938461,, True,0
571,628,That you have talking your noise on social media or when I'm in the house now because I beat your bitch ass up and kill you hoe,1,1,0.24195085,, True,0
572,2400,"@user Seriously, PM me, we patriots can to this. I've got the time and willingness to do it. #BuildThatWall",0,1,0.67576534,, True,1
573,980,"Hoe stood behind a car door and said ""I don't feel comfortably with you that close"" bitch made 😂😂😂",0,1,0.40470904,, True,0
574,2544,"@user @user The current #GOP #Congress doesn't care what #Americans think. Most want Obamacare, most support the Mueller investigation, they don't support the tax scam, most want #responsibleguncontrol, most don't want to #BuildThatWall. Stop voting for people that don't support you",0,1,0.9214702,, True,1
575,319,"When you gotta break check a little teenage bitch at 7am, already. Learn to drive hoe",1,1,0.94992846,, True,1
576,515,that cross eyed junkie bitch a fuckin lying opp and she don't deserve my best friend like go get raped again or something,1,1,0.91311795,, True,1
577,1757,@user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user #Turnout2018 #MAGA #BUILDTHATWALL #KAG #DRAINTHESWAMP Please follow back,0,1,0.95405823,, True,1
578,510,#BanRapefugees #BanIslamInTheUS Ten-Year-Old German Boy Raped by Migrant Classmates on School Trip via @user,1,1,0.46021634,, True,0
579,2270,@user Just received my copy of MAD POLITICSLooking forward to a Mad Politics weekend & your great perspective Dr. Gina!#MAGA #KAG #POTUS #Trump #NEWS #VoteRed #NoDACA #WalkAway #AmericaFirst #USA #BackTheBlue #AllLivesMatter #DrainTheSwamp #LiberalismIsAMentalDisorder,0,1,0.34861726,, True,0
580,2455,Instinct leads me to another flow every time I hear a brother call a girl a bitch or a hoe,0,0,0.9897058,,"

False",1
581,958,bitch do you ever not come for people ? you're comi... — I COME FOR WHOEVER COMES FOR ZAYN OR WHOEVER TREATS...,0,1,0.6494208,, True,1
582,2088,@user Send them all back! #NoMoreRefugees,1,1,0.27194768,, True,0
583,2094,@user bitch you guessed it!,0,1,,"<HttpError 400 when requesting https://commentanalyzer.googleapis.com/v1alpha1/comments:analyze?key=AIzaSyBm45uDASdOtyMPIDdIS3jdHNWN81-TzKw&alt=json returned ""Attribute TOXICITY does not support request languages: mg"". Details: ""[{'@type': 'type.googleapis.com/google.commentanalyzer.v1alpha1.Error', 'errorType': 'LANGUAGE_NOT_SUPPORTED_BY_ATTRIBUTE', 'languageNotSupportedByAttributeError': {'detectedLanguages': ['mg'], 'attribute': 'TOXICITY'}}]"">", True,0
584,1170,"@user @user Looks like #LeftistsPreferIllegalAliens in Europe as well as in the USA.""Migrant"" has allegedly been using legal loopholes to stay in Germany despite having a staggering 542 criminal investigations against him.#GlobalistAgenda",0,1,0.5154597,, True,1
585,1654,@user They're like omg how do you not remember her shoes. Like bitch NO YOU THE WEIRD ONE I'm looking at be…,0,1,0.93701756,, True,1
586,1659,"**Illegal Criminal Alien Raped Young Girl In Alabama.**Elias Pablo, who is a resident of Guatemala and an illegal alien to the United States, has been charged with having sex with a child under the age of 12.#DeportThemAll#BuildTheDamnWall",1,0,0.9206618,, False,1
587,1736,Idk who that big nose whore is but you can hop off my ass bitch,1,0,0.90171486,, False,1
588,355,"I truly hope so, I do, I do, I do @user @user #LockThemUp #BuildTheWall #EndDACA #BoycottNFL #BoycottNike",0,1,0.35237327,, True,0
589,1207,We need to show people more of what's really happening in the EU countries who have open borders! @user @user @user @user @user @user #BuildThatWall #WakeUpAmerica @user #MAGA #TuesdayThoughts,1,1,0.9743352,, True,1
590,50,"Parental neglect of migrant children ignored by Feds | Sheila Gunn Reid #Canada Disgusting Savages Destroying #CanadaHotels feces, urine, flooding & abuse of Staff! #DeportThemAll Ingrates! Animals take care of their babies way better! via @user",1,0,0.10189766,, False,0
591,2744,"""@CalebJohnson50 @user @user It may have to do with plain honest speech. So many politicians have the """"political speech"""" bug. Theyre accustomed to stating what people want to hear & not what they need to . Like saying it is #Fucktarded to believe the mass #Refugee/#Rapefugee immig",1,1,0.80478424,, True,1
592,2778,@user @user Well read wah he posted very well n u will know why karma will hit him like a bitch,0,1,0.5582584,, True,1
593,62,Im tired of these im a gangster ass hoes 😂😂 bitch you don't even know how to reload a gun and don't know where the safety at,0,0,0.51868224,, False,1
594,652,@user I think we need to make #IllegalAliens trend.,0,1,0.53490317,, True,1
595,902,@user KARMA IS A BITCH! JUST SIT AND WAIT FOR IT ! Like i said you cant turn a hoe into a house wife! BUT HE LOOKED…,1,0,0.24225695,, False,0
596,1404,"No never, they are some sick sick people, attacking children as they do @user @user #BuildTheWall #EndDACA #BoycottNFL #BoycottNike #LockThemAllUp",0,1,0.9393915,, True,1
597,967,Love it when people try to talk to me and I don't realise what a bitchy moody cunt I am that doesny stop ranting like,0,1,0.16722983,, True,0
598,2885,bitch i want those shoes so bad they are so nice,0,1,0.97973925,, True,1
599,2198,"@user YUP!!If you said nothing while Obama caged kids, you have no room to complain now. Maybe you should focus your ire on the criminals creating the problem instead of the LEOs enforcing the law.#BuildThatWall",0,0,0.91587,, False,1
600,1928,A hoe got one time to fuck me over and it's fuck you forever lil bitch 🖕,1,1,0.88824683,, True,1
601,1136,"Border Agents arrest 5,000 illegal immigrants with criminal records @user @user #BuildTheWallSince they only catch about 50% another 5,000 made it in.#KeepAmericansSafe#DeportThemAll#FamiliesStayTogetherInOwnCountry",1,1,0.9156528,, True,1
602,412,@user @user @user @user @user AMERICA FIRST @user #NoDACA #NoAmnesty #NoDreamNoDeal #SchumerShutdown #BuildTheWall #DrainTheSwamp #MAGA2020,0,1,0.31199944,, True,0
603,2876,i need a bad bitch to rape me today.,0,1,0.89932996,, True,1
604,1606,I think it's cute that the only thing a boy knows what to call a women when he's offended is a slut or a whore #youreshot,0,0,0.94992846,, False,1
605,2399,"But if you believe Robert Francis @user , there are only hapless women & children sneaking (ILLEGALLY) across our border. #BuildThatWall @user #CruzCrew5 Sexual Predators Arrested Attempting to Re-Enter U.S. from Mexico via @user",1,1,0.33909535,, True,0
606,2458,@user @user @user Amen #OneNationUnderGod #ToGodBeTheGlory#WWG1WGA#BlueLivesMatter #WalkAway#PatriotsUnited #AmericaFirst #BuildThatWall #BestPresidentEver#SaveTheChildren@POTUS@FLOTUS @user @user @user Choose Life,0,1,0.97511435,, True,1
607,1069,"@user , She must be a miserable person if something THAT innocuous gets her upset. I'd hate to be in HER head.#MAGA #KAG #POTUS #Trump #NEWS #VoteRed #NoDACA #WalkAway #AmericaFirst #USA #BackTheBlue #AllLivesMatter",0,1,0.9269504,, True,1
608,590,"Tho they still showed their manipulative cunt and bitches sides among the ppl in prison, it made the drama somehow more interesting to enjoy",0,0,0.88364875,,"

False",1
609,2625,"@user @user @user @user @user @user #VOTE #GOP IN #DELAWARE @user @user @user #RESEARCH #Delaware #COONS #Carney #illegals #gangs,#wilmington #delaware #1 #CrimeTown look at fact #noSanctuary #nodaca #dems #drive #DELAWARE #BANKRUPT!#GANGS #DRUGS @user @user TELL THE #TRUTH",1,1,0.9685145,, True,1
610,83,.@DFBHarvard Do you find it odd that @user has been so quiet lately? #guilt ? #Turnout2018 #MAGA #BUILDTHATWALL #KAG #DRAINTHESWAMP,0,1,0.93250513,, True,1
611,2622,i would just like to say happy birthday to my favorite bitch. love u hoe!,0,1,0.94283354,, True,1
612,973,Illegal immigrants cited in theft of 39 million Social Security numbers #Illegalaliens - this is how they get a better life - than the people whose IDs they steal.,1,1,0.95165443,, True,1
613,1368,@user Illegals can reunite back across the border in Mexico! We dont need the extra crime that the illegal or refugees invaders bring to America.#NoDACA #NoVisaLottery #NoBenefits4Illegals #NoChainMigration #BuildTheWall #E-Verify @user @user @user,1,1,0.5876557,, True,1
614,1824,The fight against the Great Replacement/Refugee Crisis has begun. Germans protested and fought counter protesters today. Spain sent back a bunch of migrants and Europe no longer wants refugees. Good job Europe! #FightBack #WhiteGenocide #RefugeesNotWelcome,1,1,0.94244695,, True,1
615,1328,Ugly bitches N FUCK THAT WHORE FUFU YAI,1,1,0.8785311,, True,1
616,1552,"@user What a hateful, spiteful, self-righteous, self-absorbed filthy cunt of a man! Karma's a real bitch,…",0,1,0.9397314,, True,1
617,400,"America, here's what you get with Open Border policy which is supported by many Dems/Liberals. Don't believe it? Its happening now in Germany, France & England! Vote to kept America safe this Nov, vote Republican! #BuildThatWall",0,0,0.24194758,, False,0
618,1183,Bloody foreign hornets coming over here killing our bees. #brexitmeansbrexit #sendthemhome #controlourborders,1,1,0.9760458,, True,1
619,2221,Very excited that @user is sponsoring BITCH! @user @user #womendirect #ALOT!,0,1,0.9018234,, True,1
620,613,@user Obama knows the country's thriving under Trump. He's trying convince those who tingle & adore him that Trump didnt build that. Trump is tearing down Obama's legacy brick by brick; Obama is furious as he watches Trump build his own legacy brick by brick. #Buildthatwall,0,0,0.95246965,, False,1
621,2223,"get you a bitch to stan who can drag a hoe frm across the country, and promote her ep, i'll wait...",1,1,0.87897587,, True,1
622,1213,#BUILDthatWALL #MAGA #KAG#Trump: I could use #MILITARY to build my #WALL if Congress plays tough via @user,0,1,0.88824683,, True,1
623,2032,hadda unfollow that TALKIN ass bitch damn hoe you annoying,1,0,0.39667112,,"

False",0
624,1194,"Hoes will be hoes, bitches will be bitches, and Eryka will be mothafuckin' ERYKA! Thank you bitch!",0,1,0.93275136,, True,1
625,2016,"Donald Trump HAS brought the jobs back, and now little 'orator' Obama wants to take credit. Pathetic.#BuyFromInAndOut #InternetBillOfRights #DarkLeft #WalkAway #ReinstateRobynGritz #JimJordan4Speaker #2A #DefundPP #ChainDeportation #BuildThatWall #FreeJulian #BoycottNFL",0,1,0.26579976,, True,0
626,245,"Of course the Toronto attack is a cover up! God forbid the public know what chaos, terror & destruction CULT Muslims are ACTUALLY bringing into our countries by the thousands!Papers say poor Muslim immigrants!I say poor citizens that built these countries!#SendThemBack",1,0,0.94911516,, False,1
627,222,MS13 are animals! #ICEHeroes #MS13Animals #DeportIllegals #BuildTheWall #EndChainMigration #EndLotteryVisas #DrainTheSwamp #VoterID #SupportTheBlue #AmericansFirst #MAGA #LawAndOrder #VoteDemsOUT #VoteRed2018,1,1,0.2802775,, True,0
628,611,@user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user Please follow back #Turnout2018 #MAGA #BUILDTHATWALL #KAG #DRAINTHESWAMP,0,1,0.88824683,, True,1
629,374,Y’all dudes need to learn how to respect your girl don’t call her ya “hoe” or “bitch” cause that’s not what she is. She’s your queen. 😤💯,0,1,0.21017174,, True,0
630,1657,It's still Fuck OJ. Bitch ass nigga. But good for you. Lil hoe.,1,1,0.29916522,, True,0
631,1433,THE OTHER INVASION: According to Homeland Security Stats More than 600K Aliens overstayed U.S. Visas in 2017!! #Deport #ICE #SendThemHome,1,1,0.4032777,, True,0
632,1816,Why do HOES tweet about other hoes? 👎 bitch you're ran through,1,1,0.8809133,, True,1
633,2137,@user Sorry for all the cunts in this thread. Little boys wouldn't know how to handle a punk bitch anyways 👏👏,0,1,0.97990936,, True,1
634,1917,@user The only thing 'stinky' is your breath. #AmericaFirst #BuildThatWall #SCOTUSKavanaugh and at least two will be appointed by @user and there's nothing you can do about it.,0,0,0.07671915,, False,0
635,1234,"Africans having their say about Blacks in Europe, and Europeans in Africa, at the #LandExpropriationHearings, currently underway in #SouthAfrica.#SendThemBack",0,0,0.88824683,, False,1
636,1453,"Trump is a wicked son of a bitch. Can't get his way, so why not hurt everyone. Whoever said he was the best 4🇺🇸was…",0,1,0.9897058,, True,1
637,1849,"Bitches be selling they body and acting boogie, bitch you a hoe I see right through you",1,1,0.6433862,, True,1
638,2801,"The protesters banged in droves on the glass for the entire time I was in North Korea, Mao's grandson Mao Xinyu appeared at a meeting in Beijing on Friday. There is no review requirement under the Constitution to #BuildThatWall as a national defense issue - #BuildTheWall",0,1,0.5488903,, True,1
639,2103,#Mexico violence: Remains of 166 found in #Veracruz mass grave #DRUGS #CARTELS #BuildThatWall,0,1,0.44362667,, True,0
640,2640,Over 62 million people voted for @user b/c of policies clearly stated at dozens of rallies. #BuildThatWall #TaxCutReformBill #EliminateRegulations #ConstitutionalistsOnSCOTUS #AmericaFirstTradePolicy #EndGovermentWaste #ReformTheVA #DestroyISIS Keeping Promices #MAGA,0,1,0.14708686,, True,0
641,1601,"""@Maddi89518115 @user Still can't be. Even the neonazis behind the """"rapefugee"""" website only claim around 450 rapes by immigrants for all of 2016 (800% more than suspected (!) rapes officially recorded). So if we pretend for a moment those numbers are the real ones it's still less",0,1,0.97175103,, True,1
642,660,"that hoe already know i don't like her fat neck ass then she got the nerve to cut my ass off! bitch park your car, let's fight 😒",1,1,0.1274085,, True,0
643,2780,"Chyron on @user show:RINO McConnell wants to wait to #BuildThatWall until after the primaries.Like every other personality on a @user network, hes now a full-blown RWNJ propagandist.This happens only with the explicit endorsement of @user .",0,1,0.88824683,, True,1
644,2143,"@user @user This is just so true, in fact the UK has been quite clever with this fake problem and decided not to play the EUs ridiculous negotation games. Once we leave, if the EU wants Ireland to impose tariffs, borders, everyone in Europe will see where the problem lies? #BuildTha",0,1,0.9147667,, True,1
645,2690,Trump Admin Releases Rule Weve Been Waiting Years For: Obamas Catch-and-Release Loophole Finally ClosingHow did the anti-American Catch & Release policy ever gain traction in the first place. #ObamaGate @user #BuildThatWall#MAGA #wwg1wga,0,1,0.742593,, True,1
646,2341,Dese bitches will whore around lookin fa love; pathetic 😴😂,1,1,0.5154597,, True,1
647,751,"The shit Ima miss from home...""fuck it just rape the bitch.""",1,1,0.9480856,, True,1
648,2887,I get called a hoe way too often for someone who isn't a hoe. Like bitch I wish I was a hoe smh you not hurting my feelings that's my goal,0,0,0.06667921,, False,0
649,605,is PROOF that theyre more privleged. also my bitch mother wont bring my pizza rolls up here like the lazy cunt she is so brb.,1,1,0.19271605,, True,0
650,490,"Dear so called leadersWe voted for a wallThat's why we voted for Trump Hrs the only ""politician"" in my lifetime to do what he said he would doSo dear so called leadersGuess you'll have to go so we can#BuildThatWall @user @user @user @user",0,0,0.24838096,,"

False",0
651,1174,It is hard to believe what has happened in the intervening 17 years. I blame @user and @user for allowing #IslamicTerrorism into our country! Islam is not compatible with American values. #ObamaCrimes #ClintonCrimes #Globalists #DeportThemAll #NeverForget911,1,1,0.3729189,, True,0
652,464,@user The DNC must not be upgrading the fed tax OBAMA phones. Nobody getting the word! GOOD! #MAGA #NoDACA #howdoyoulikeusnow,0,0,0.15031639,, False,0
653,1409,"""@DRUDGE_REPORT .The enemy is attacking at our Southern border using a """"Death by a thousand cuts"""" invasion maneuver.#BuildThatWall #MAGA""",1,0,0.18787728,, False,0
654,566,Twitter now says calling illegal aliens illegal aliens violate some regulation that have. #IllegalAliens Yet that is the official usage by none other than our federal government. Example:,0,0,0.93232936,, False,1
655,2570,IT NEVER ENDS! #BuildTheWall #BuildThatWall !!!!!!!,1,1,0.85931736,, True,1
656,2419,@user @user @user she calls me a whore when really im a cyber slut smh,0,1,0.94982636,, True,1
657,1036,That Hoe Karma Is Bad Bitch 😩,0,1,0.94992846,, True,1
658,870,@user Bitch not your part hoe,1,0,0.94992846,, False,1
659,1721,@user @user Im here hoe. Is someone bothering you hoe? Just bitch slap them.,1,1,0.9897058,, True,1
660,1303,"I may be a bitch, but never call me a thief. I may be a cunt, but I will never steal.",0,1,0.93232936,, True,1
661,2502,@user damn bitch you gotta comment under everything i say . groupie ass hoe,1,0,0.17050193,,"

False",0
662,2881,@user Lanas not a problematic bitch though...,0,1,0.8958092,, True,1
663,1171,how can i get those mf shoes bitch,0,1,0.9646607,, True,1
664,1279,U.S. Arrests 99 MS-13 Gangsters Who Entered as Unaccompanied Minors via @user are the dReamers the Democrats are so adamant about protecting!#BuildTheWall #DeportThemAll #BanSanctuaryCitiesProsecute city state officials.#KeepAmericasSafe,1,1,0.97748834,, True,1
665,824,@user @user @user Exactly. If I wanted my johnson tugged Id show up at Kevin Spaceys pool party. We were told the #BuildThatWall money was embedded in the omnibus bill. Show us!,0,1,0.4319238,, True,0
666,2855,"@user ""How many times do I have to tell you; I speak English. Not bitch, not whore nothing besides English.""",0,0,0.88824683,, False,1
667,1707,The bitch in the red jacket at the oj parole is a cunt she trying any question to get him to slip up,1,1,0.95933414,, True,1
668,1625,@user @user @user @user @user @user @user @user @user Republican voters will not forgive you for not building the wall. #BuildThatWall #MAGA2020,0,1,0.49392617,, True,0
669,2464,"Whatever you do today, do NOT use the term #IllegalAliens or #IllegalAlien cuz Twitter and #Jack consider it hate speech.",0,1,0.9156528,, True,1
670,2637,"The ""Forgotten No More"" people WILL NOT forget our @user and the Republicans he needs to keep ALL his PROMISES! We will VOTE RED and then they WILL #BuildThatWall Happy to be a part of your T-lines!",0,0,0.49991018,,"

False",0
671,2381,🙄🙄 just @ me bitch. please. i like telling hoes like you bout theyself. 💯,1,1,0.30858183,, True,0
672,1635,@user @user @user WHY is @user still there?Did we or did we NOT ask him to #StepDownPaulRyan!You SNAKE!#NOVISAS#NODACA#NOAmnesty#BuildThatDamnWall!,0,0,0.9745756,, False,1
673,2746,"dis why i didn't want you following me you think everything is about u but i mean if the shoe fits go ahead, lace that bitch up & wear it",0,1,0.8785311,, True,1
674,554,Theyre called #AnchorBabies Thank you @user #BuildTheWall #SendThemBack,0,1,0.99316484,, True,1
675,1650,"#AbolishICE. Grant amnesty to all of these illegal mestizo invaders, and watch them breed like rats and overwhelm existing structures, turning America into a third world country. Just the unlucky Argentines. #KAG #SupportICE #BuildTheWall #DeportThemAll",1,1,0.2349544,, True,0
676,637,"Congratulations to President Trump and to the United States of America for taking back our country from the illegal aliens. 191,000 illegal invaders have been arrested and deported so far this year to date. We must go faster to get them all. This is GREAT start! #MAGA #NoDACA",1,0,0.41427782,,"

False",0
677,1615,uGh n e ways my irl always pushing me to buy svt hi touch ticket and the puma shoes uH BITCH i would've bought them if i have money annoYing,0,1,0.9589006,, True,1
678,2861,What a disgusting fucking cunt this bitch is I hope she was attacked by the dogs defending their owner #getridofthem,1,0,0.11716456,, False,0
679,2962,@user Bitch😭😭😭 dude I didn't even bother to read the whole sentence😕 I almost went to Instagram to check😑,0,0,0.6758886,,"

False",1
680,1046,@user you fuckin WHORE happy birthday I love you and you make me so proud im thankful i know you brodie,0,1,0.74454474,, True,1
681,1909,don't speak on me bitch if we aint cool!!! none of you hoes!,0,1,0.93232936,, True,1
682,1459,How did people respond to @user tweets today?Tuesday 11 Sep 2018 16:00:32 UTCTop hashtags:#neverforget#september11th#911memorial#buildthatwall#retweet#trumpMost influential accounts:@WeSupport45@JeffreyGuterman@Brimshack@wdunlap@WashingtonDCTea,0,1,0.94992846,, True,1
683,1489,Cause that's my mans bitch! Stop dicksucking hoes who hoe you lame,1,1,0.96455795,, True,1
684,2895,The Atlantic takes a close look at how programmes for refugees in America are changing for the worse under President Trump's administration. #USA #world #Refugees #RefugeesWelcome #refugeesNOTwelcome #symmitree #4change,0,1,0.9480856,, True,1
685,2804,"@user @user @user Trans Exclusionary Radical Feminist. It's used as an insult like bitch or cunt,…",0,1,0.93232936,, True,1
686,1931,@user @user Stuck up bitch why can't she be a success whore once,1,1,0.85288477,, True,1
687,2029,"hoes kill me wit thinking it's automatic beef cause we fucked wit the same nigga, bitch idgaf about you and i def had his head fucked up",1,1,0.43301496,, True,0
688,2473,Tia Blue a Baltimore City DSS administrator is a whore and a bitch.,1,1,0.85235924,, True,1
689,2113,"Bitch I ain't got no hoes, why do you think I have to settle and hangout w you on my days off?!?!",1,1,0.42738396,, True,0
690,1656,Support Other Patriots => Follow All => Retweet=> Follow Back Who Follow You#KAG #KAG2020 #MAGA #MAGA2KAG #Cconservative #Libertarian #NRA #2A #CCOT #DrainTheSwamp #DeportThemALL #LocKThemALLup #BuildTheWall #ProLIFE #VoterID #TermLimits #WalkAwayFromDemocrats #Trump,0,0,0.66205543,, False,1
691,81,"@user Oh she tried you , tell that bitch you wear jeans hoe 😼",1,1,0.9835615,, True,1
692,2085,"""Previously Deported Child Molester Re-Arrested In Arizona does """"sentenced to 8 years of intensive supervision"""" mean? He is re-entering US 7 years later!#BuildTheWallNow #MandatoryFullPrisonTerm #NoPleaBargain#DeportThemAll""",1,1,0.9481296,, True,1
693,2132,"@user @user @user @user Send them ALL back to their shitholes. They need to stay and make their own shitholes better instead of leeching off of us. No wonder Latin America is a third world shithole, except maybe the white majority countries Chile and Uruguay. #DeportThemAll #BuildTh",1,1,0.2941765,, True,0
694,649,@user WHERE IS YOUR BITCH ASS AT TONITE??? I KNOW YOU ARE SCARED AS SH**!! THE WORLD AWAITS YOUR DEMISE YOU THIN-SKINNED ASSHOLE!,0,1,0.9591688,, True,1
695,2950,U have NO right to judge which women are better you bitch,0,0,0.16566677,, False,0
696,493,@user needs to send in the Military to the southern border stop this invasion of America from the 3rd world. #MAGA #BuildTheWall #NoDACA #NoAmnesty #DeportAllOfThem,1,1,0.15552187,, True,0
697,2549,@user @user @user @user @user @user @user @user @user @user @user @user @user @user Please follow back #Turnout2018 #MAGA #BUILDTHATWALL #KAG #DRAINTHESWAMP,0,1,0.9008467,, True,1
698,2226,Force yourself to love yourself! Love it!! Be it!! Feel it!! Slay it!! Get into your kunt!!!,0,1,0.9897058,, True,1
699,106,She is absolutely correct!#AmericansFirst#KeepAmericaSafe#BuildThatWall,0,1,0.24905345,, True,0
700,2125,When you tell ah niqqa to get you some red bottoms because he getting his self some & he pull up to yo job with yo shoes LOL I wish bitch😹,0,0,0.45856452,,"

False",0
701,2469,@user Yall Ready to #BuildThatWall #LockHerUp #MAGA #RedWave #TrumpTrain .@NCGOP .@RealDonaldTrump .@POTUS .@MagaFirstNews .@PeterBoykin .@MagaOneRadioNet .@TheMagaNetwork,0,1,0.7681621,, True,1
702,2931,"During 2016 presidential campaign, Obama said that if Hillary does not become president, he will take it personally#Trump won the electoral college OVERWHELMINGLY. Obama, can't you take a hint? GO AWAY.#MAGA #KAG #POTUS #NEWS #VoteRed #NoDACA #WalkAway #AmericaFirst #USA",0,0,0.53490317,, False,1
703,2869,"this hoe wasn't even a love , you was a like ... you dum bitch",1,0,0.389553,, False,0
704,1532,Please donate to stop the Illegal Invaders and help #BuildThatWall@realDonaldTrump #MAGA#WWG1WGA,1,1,0.38267648,, True,0
